agency_cd,site_no,datetime,tz_cd,Gage Height,66227_00065_cd,Discharge,66228_00060_cd
USGS,1105585,11/3/2018 19:15,EDT,2.41,P,22.9,P
USGS,1105585,11/3/2018 19:30,EDT,2.42,P,23.4,P
USGS,1105585,11/3/2018 19:45,EDT,2.42,P,23,P
USGS,1105585,11/3/2018 20:00,EDT,2.39,P,21.9,P
USGS,1105585,11/3/2018 20:15,EDT,2.42,P,23.3,P
USGS,1105585,11/3/2018 20:30,EDT,2.42,P,23.1,P
USGS,1105585,11/3/2018 20:45,EDT,2.4,P,22.4,P
USGS,1105585,11/3/2018 21:00,EDT,2.39,P,22,P
USGS,1105585,11/3/2018 21:15,EDT,2.4,P,22.5,P
USGS,1105585,11/3/2018 21:30,EDT,2.4,P,22.5,P
USGS,1105585,11/3/2018 21:45,EDT,2.39,P,22,P
USGS,1105585,11/3/2018 22:00,EDT,2.38,P,21.8,P
USGS,1105585,11/3/2018 22:15,EDT,2.39,P,22.1,P
USGS,1105585,11/3/2018 22:30,EDT,2.38,P,21.6,P
USGS,1105585,11/3/2018 22:45,EDT,2.39,P,22,P
USGS,1105585,11/3/2018 23:00,EDT,2.39,P,21.9,P
USGS,1105585,11/3/2018 23:15,EDT,2.38,P,21.4,P
USGS,1105585,11/3/2018 23:30,EDT,2.37,P,21.4,P
USGS,1105585,11/3/2018 23:45,EDT,2.38,P,21.7,P
USGS,1105585,11/4/2018 00:00,EDT,2.38,P,21.8,P
USGS,1105585,11/4/2018 00:15,EDT,2.38,P,21.6,P
USGS,1105585,11/4/2018 00:30,EDT,2.37,P,21.2,P
USGS,1105585,11/4/2018 00:45,EDT,2.38,P,21.6,P
USGS,1105585,11/4/2018 01:00,EDT,2.38,P,21.6,P
USGS,1105585,11/4/2018 01:00,EST,2.38,P,21.7,P
USGS,1105585,11/4/2018 01:15,EDT,2.36,P,21,P
USGS,1105585,11/4/2018 01:15,EST,2.36,P,20.8,P
USGS,1105585,11/4/2018 01:30,EDT,2.36,P,20.7,P
USGS,1105585,11/4/2018 01:30,EST,2.35,P,20.6,P
USGS,1105585,11/4/2018 01:45,EDT,2.37,P,21.4,P
USGS,1105585,11/4/2018 01:45,EST,2.37,P,21.2,P
USGS,1105585,11/4/2018 02:00,EST,2.37,P,21.4,P
USGS,1105585,11/4/2018 02:15,EST,2.37,P,21.1,P
USGS,1105585,11/4/2018 02:30,EST,2.36,P,21,P
USGS,1105585,11/4/2018 02:45,EST,2.36,P,20.7,P
USGS,1105585,11/4/2018 03:00,EST,2.38,P,21.5,P
USGS,1105585,11/4/2018 03:15,EST,2.37,P,21.3,P
USGS,1105585,11/4/2018 03:30,EST,2.35,P,20.5,P
USGS,1105585,11/4/2018 03:45,EST,2.36,P,20.7,P
USGS,1105585,11/4/2018 04:00,EST,2.35,P,20.4,P
USGS,1105585,11/4/2018 04:15,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 04:30,EST,2.36,P,20.9,P
USGS,1105585,11/4/2018 04:45,EST,2.35,P,20.5,P
USGS,1105585,11/4/2018 05:00,EST,2.35,P,20.6,P
USGS,1105585,11/4/2018 05:15,EST,2.35,P,20.4,P
USGS,1105585,11/4/2018 05:30,EST,2.36,P,21.1,P
USGS,1105585,11/4/2018 05:45,EST,2.34,P,20.3,P
USGS,1105585,11/4/2018 06:00,EST,2.35,P,20.5,P
USGS,1105585,11/4/2018 06:15,EST,2.35,P,20.4,P
USGS,1105585,11/4/2018 06:30,EST,2.34,P,20,P
USGS,1105585,11/4/2018 06:45,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 07:00,EST,2.35,P,20.6,P
USGS,1105585,11/4/2018 07:15,EST,2.34,P,20.3,P
USGS,1105585,11/4/2018 07:30,EST,2.35,P,20.4,P
USGS,1105585,11/4/2018 07:45,EST,2.35,P,20.5,P
USGS,1105585,11/4/2018 08:00,EST,2.34,P,20,P
USGS,1105585,11/4/2018 08:15,EST,2.36,P,21,P
USGS,1105585,11/4/2018 08:30,EST,2.36,P,20.7,P
USGS,1105585,11/4/2018 08:45,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 09:00,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 09:15,EST,2.34,P,19.9,P
USGS,1105585,11/4/2018 09:30,EST,2.33,P,19.9,P
USGS,1105585,11/4/2018 09:45,EST,2.36,P,21,P
USGS,1105585,11/4/2018 10:00,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 10:15,EST,2.33,P,19.8,P
USGS,1105585,11/4/2018 10:30,EST,2.33,P,19.9,P
USGS,1105585,11/4/2018 10:45,EST,2.33,P,19.8,P
USGS,1105585,11/4/2018 11:00,EST,2.34,P,20,P
USGS,1105585,11/4/2018 11:15,EST,2.36,P,20.8,P
USGS,1105585,11/4/2018 11:30,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 11:45,EST,2.34,P,19.9,P
USGS,1105585,11/4/2018 12:00,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 12:15,EST,2.33,P,19.8,P
USGS,1105585,11/4/2018 12:30,EST,2.34,P,19.9,P
USGS,1105585,11/4/2018 12:45,EST,2.36,P,20.7,P
USGS,1105585,11/4/2018 13:00,EST,2.33,P,19.9,P
USGS,1105585,11/4/2018 13:15,EST,2.33,P,19.7,P
USGS,1105585,11/4/2018 13:30,EST,2.33,P,19.8,P
USGS,1105585,11/4/2018 13:45,EST,2.34,P,19.9,P
USGS,1105585,11/4/2018 14:00,EST,2.34,P,20,P
USGS,1105585,11/4/2018 14:15,EST,2.35,P,20.5,P
USGS,1105585,11/4/2018 14:30,EST,2.32,P,19.5,P
USGS,1105585,11/4/2018 14:45,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 15:00,EST,2.32,P,19.6,P
USGS,1105585,11/4/2018 15:15,EST,2.33,P,19.8,P
USGS,1105585,11/4/2018 15:30,EST,2.33,P,19.7,P
USGS,1105585,11/4/2018 15:45,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 16:00,EST,2.34,P,19.9,P
USGS,1105585,11/4/2018 16:15,EST,2.33,P,19.9,P
USGS,1105585,11/4/2018 16:30,EST,2.31,P,19.1,P
USGS,1105585,11/4/2018 16:45,EST,2.33,P,19.8,P
USGS,1105585,11/4/2018 17:00,EST,2.31,P,19.2,P
USGS,1105585,11/4/2018 17:15,EST,2.32,P,19.6,P
USGS,1105585,11/4/2018 17:30,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 17:45,EST,2.32,P,19.4,P
USGS,1105585,11/4/2018 18:00,EST,2.3,P,18.9,P
USGS,1105585,11/4/2018 18:15,EST,2.32,P,19.3,P
USGS,1105585,11/4/2018 18:30,EST,2.32,P,19.3,P
USGS,1105585,11/4/2018 18:45,EST,2.32,P,19.5,P
USGS,1105585,11/4/2018 19:00,EST,2.34,P,20.2,P
USGS,1105585,11/4/2018 19:15,EST,2.32,P,19.4,P
USGS,1105585,11/4/2018 19:30,EST,2.32,P,19.2,P
USGS,1105585,11/4/2018 19:45,EST,2.32,P,19.3,P
USGS,1105585,11/4/2018 20:00,EST,2.32,P,19.5,P
USGS,1105585,11/4/2018 20:15,EST,2.32,P,19.3,P
USGS,1105585,11/4/2018 20:30,EST,2.35,P,20.4,P
USGS,1105585,11/4/2018 20:45,EST,2.31,P,19.1,P
USGS,1105585,11/4/2018 21:00,EST,2.31,P,19.1,P
USGS,1105585,11/4/2018 21:15,EST,2.31,P,19.1,P
USGS,1105585,11/4/2018 21:30,EST,2.3,P,18.8,P
USGS,1105585,11/4/2018 21:45,EST,2.31,P,18.9,P
USGS,1105585,11/4/2018 22:00,EST,2.33,P,19.7,P
USGS,1105585,11/4/2018 22:15,EST,2.31,P,19,P
USGS,1105585,11/4/2018 22:30,EST,2.31,P,18.9,P
USGS,1105585,11/4/2018 22:45,EST,2.3,P,18.7,P
USGS,1105585,11/4/2018 23:00,EST,2.3,P,18.7,P
USGS,1105585,11/4/2018 23:15,EST,2.32,P,19.3,P
USGS,1105585,11/4/2018 23:30,EST,2.29,P,18.2,P
USGS,1105585,11/4/2018 23:45,EST,2.32,P,19.2,P
USGS,1105585,11/5/2018 00:00,EST,2.3,P,18.8,P
USGS,1105585,11/5/2018 00:15,EST,2.29,P,18.4,P
USGS,1105585,11/5/2018 00:30,EST,2.28,P,17.9,P
USGS,1105585,11/5/2018 00:45,EST,2.28,P,18.1,P
USGS,1105585,11/5/2018 01:00,EST,2.29,P,18.3,P
USGS,1105585,11/5/2018 01:15,EST,2.3,P,18.9,P
USGS,1105585,11/5/2018 01:30,EST,2.29,P,18.3,P
USGS,1105585,11/5/2018 01:45,EST,2.28,P,18.1,P
USGS,1105585,11/5/2018 02:00,EST,2.29,P,18.2,P
USGS,1105585,11/5/2018 02:15,EST,2.28,P,18,P
USGS,1105585,11/5/2018 02:30,EST,2.27,P,17.7,P
USGS,1105585,11/5/2018 02:45,EST,2.3,P,18.7,P
USGS,1105585,11/5/2018 03:00,EST,2.29,P,18.2,P
USGS,1105585,11/5/2018 03:15,EST,2.28,P,18,P
USGS,1105585,11/5/2018 03:30,EST,2.28,P,17.8,P
USGS,1105585,11/5/2018 03:45,EST,2.27,P,17.7,P
USGS,1105585,11/5/2018 04:00,EST,2.28,P,17.9,P
USGS,1105585,11/5/2018 04:15,EST,2.28,P,17.8,P
USGS,1105585,11/5/2018 04:30,EST,2.28,P,18,P
USGS,1105585,11/5/2018 04:45,EST,2.28,P,17.9,P
USGS,1105585,11/5/2018 05:00,EST,2.27,P,17.7,P
USGS,1105585,11/5/2018 05:15,EST,2.26,P,17.4,P
USGS,1105585,11/5/2018 05:30,EST,2.27,P,17.5,P
USGS,1105585,11/5/2018 05:45,EST,2.26,P,17.4,P
USGS,1105585,11/5/2018 06:00,EST,2.3,P,18.7,P
USGS,1105585,11/5/2018 06:15,EST,2.28,P,17.8,P
USGS,1105585,11/5/2018 06:30,EST,2.25,P,17,P
USGS,1105585,11/5/2018 06:45,EST,2.26,P,17.3,P
USGS,1105585,11/5/2018 07:00,EST,2.26,P,17.3,P
USGS,1105585,11/5/2018 07:15,EST,2.25,P,16.9,P
USGS,1105585,11/5/2018 07:30,EST,2.26,P,17.2,P
USGS,1105585,11/5/2018 07:45,EST,2.27,P,17.6,P
USGS,1105585,11/5/2018 08:00,EST,2.27,P,17.5,P
USGS,1105585,11/5/2018 08:15,EST,2.27,P,17.6,P
USGS,1105585,11/5/2018 08:30,EST,2.27,P,17.6,P
USGS,1105585,11/5/2018 08:45,EST,2.25,P,17,P
USGS,1105585,11/5/2018 09:00,EST,2.24,P,16.6,P
USGS,1105585,11/5/2018 09:15,EST,2.28,P,18,P
USGS,1105585,11/5/2018 09:30,EST,2.25,P,17,P
USGS,1105585,11/5/2018 09:45,EST,2.26,P,17.1,P
USGS,1105585,11/5/2018 10:00,EST,2.27,P,17.5,P
USGS,1105585,11/5/2018 10:15,EST,2.25,P,16.9,P
USGS,1105585,11/5/2018 10:30,EST,2.24,P,16.7,P
USGS,1105585,11/5/2018 10:45,EST,2.28,P,17.8,P
USGS,1105585,11/5/2018 11:00,EST,2.26,P,17.1,P
USGS,1105585,11/5/2018 11:15,EST,2.25,P,17.1,P
USGS,1105585,11/5/2018 11:30,EST,2.26,P,17.2,P
USGS,1105585,11/5/2018 11:45,EST,2.24,P,16.7,P
USGS,1105585,11/5/2018 12:00,EST,2.24,P,16.5,P
USGS,1105585,11/5/2018 12:15,EST,2.25,P,17,P
USGS,1105585,11/5/2018 12:30,EST,2.27,P,17.5,P
USGS,1105585,11/5/2018 12:45,EST,2.24,P,16.5,P
USGS,1105585,11/5/2018 13:00,EST,2.26,P,17.2,P
USGS,1105585,11/5/2018 13:15,EST,2.24,P,16.7,P
USGS,1105585,11/5/2018 13:30,EST,2.25,P,16.9,P
USGS,1105585,11/5/2018 13:45,EST,2.23,P,16.2,P
USGS,1105585,11/5/2018 14:00,EST,2.28,P,17.8,P
USGS,1105585,11/5/2018 14:15,EST,2.24,P,16.6,P
USGS,1105585,11/5/2018 14:30,EST,2.25,P,16.8,P
USGS,1105585,11/5/2018 14:45,EST,2.24,P,16.5,P
USGS,1105585,11/5/2018 15:00,EST,2.2,P,15.4,P
USGS,1105585,11/5/2018 15:15,EST,2.36,P,21,P
USGS,1105585,11/5/2018 15:30,EST,2.29,P,18.3,P
USGS,1105585,11/5/2018 15:45,EST,2.25,P,17,P
USGS,1105585,11/5/2018 16:00,EST,2.24,P,16.6,P
USGS,1105585,11/5/2018 16:15,EST,2.24,P,16.6,P
USGS,1105585,11/5/2018 16:30,EST,2.23,P,16.4,P
USGS,1105585,11/5/2018 16:45,EST,2.23,P,16.3,P
USGS,1105585,11/5/2018 17:00,EST,2.24,P,16.5,P
USGS,1105585,11/5/2018 17:15,EST,2.26,P,17.2,P
USGS,1105585,11/5/2018 17:30,EST,2.24,P,16.6,P
USGS,1105585,11/5/2018 17:45,EST,2.24,P,16.5,P
USGS,1105585,11/5/2018 18:00,EST,2.23,P,16.2,P
USGS,1105585,11/5/2018 18:15,EST,2.24,P,16.4,P
USGS,1105585,11/5/2018 18:30,EST,2.23,P,16.3,P
USGS,1105585,11/5/2018 18:45,EST,2.25,P,16.9,P
USGS,1105585,11/5/2018 19:00,EST,2.25,P,16.9,P
USGS,1105585,11/5/2018 19:15,EST,2.26,P,17.2,P
USGS,1105585,11/5/2018 19:30,EST,2.33,P,19.7,P
USGS,1105585,11/5/2018 19:45,EST,2.33,P,19.8,P
USGS,1105585,11/5/2018 20:00,EST,2.38,P,21.7,P
USGS,1105585,11/5/2018 20:15,EST,2.43,P,23.7,P
USGS,1105585,11/5/2018 20:30,EST,2.63,P,32,P
USGS,1105585,11/5/2018 20:45,EST,2.69,P,34.9,P
USGS,1105585,11/5/2018 21:00,EST,2.63,P,32,P
USGS,1105585,11/5/2018 21:15,EST,2.54,P,28.1,P
USGS,1105585,11/5/2018 21:30,EST,2.47,P,25.3,P
USGS,1105585,11/5/2018 21:45,EST,2.45,P,24.4,P
USGS,1105585,11/5/2018 22:00,EST,2.42,P,23.2,P
USGS,1105585,11/5/2018 22:15,EST,2.44,P,24,P
USGS,1105585,11/5/2018 22:30,EST,2.5,P,26.4,P
USGS,1105585,11/5/2018 22:45,EST,2.64,P,32.4,P
USGS,1105585,11/5/2018 23:00,EST,2.71,P,35.6,P
USGS,1105585,11/5/2018 23:15,EST,2.73,P,36.5,P
USGS,1105585,11/5/2018 23:30,EST,2.69,P,34.8,P
USGS,1105585,11/5/2018 23:45,EST,2.64,P,32.6,P
USGS,1105585,11/6/2018 00:00,EST,2.59,P,30.2,P
USGS,1105585,11/6/2018 00:15,EST,2.59,P,30.2,P
USGS,1105585,11/6/2018 00:30,EST,2.75,P,37.7,P
USGS,1105585,11/6/2018 00:45,EST,2.81,P,40.6,P
USGS,1105585,11/6/2018 01:00,EST,2.76,P,38.3,P
USGS,1105585,11/6/2018 01:15,EST,2.76,P,38.1,P
USGS,1105585,11/6/2018 01:30,EST,2.8,P,40.1,P
USGS,1105585,11/6/2018 01:45,EST,2.79,P,39.6,P
USGS,1105585,11/6/2018 02:00,EST,2.72,P,36.1,P
USGS,1105585,11/6/2018 02:15,EST,2.7,P,35.5,P
USGS,1105585,11/6/2018 02:30,EST,2.71,P,35.5,P
USGS,1105585,11/6/2018 02:45,EST,2.7,P,35.1,P
USGS,1105585,11/6/2018 03:00,EST,2.66,P,33.5,P
USGS,1105585,11/6/2018 03:15,EST,2.64,P,32.3,P
USGS,1105585,11/6/2018 03:30,EST,2.62,P,31.4,P
USGS,1105585,11/6/2018 03:45,EST,2.66,P,33.5,P
USGS,1105585,11/6/2018 04:00,EST,2.66,P,33.3,P
USGS,1105585,11/6/2018 04:15,EST,2.66,P,33.2,P
USGS,1105585,11/6/2018 04:30,EST,2.64,P,32.7,P
USGS,1105585,11/6/2018 04:45,EST,2.63,P,32.2,P
USGS,1105585,11/6/2018 05:00,EST,2.59,P,30.4,P
USGS,1105585,11/6/2018 05:15,EST,2.57,P,29.5,P
USGS,1105585,11/6/2018 05:30,EST,2.56,P,29,P
USGS,1105585,11/6/2018 05:45,EST,2.57,P,29.4,P
USGS,1105585,11/6/2018 06:00,EST,2.55,P,28.5,P
USGS,1105585,11/6/2018 06:15,EST,2.54,P,27.9,P
USGS,1105585,11/6/2018 06:30,EST,2.51,P,26.7,P
USGS,1105585,11/6/2018 06:45,EST,2.52,P,27.1,P
USGS,1105585,11/6/2018 07:00,EST,2.49,P,25.8,P
USGS,1105585,11/6/2018 07:15,EST,2.48,P,25.6,P
USGS,1105585,11/6/2018 07:30,EST,2.47,P,25.3,P
USGS,1105585,11/6/2018 07:45,EST,2.49,P,26,P
USGS,1105585,11/6/2018 08:00,EST,2.47,P,25,P
USGS,1105585,11/6/2018 08:15,EST,2.45,P,24.3,P
USGS,1105585,11/6/2018 08:30,EST,2.43,P,23.7,P
USGS,1105585,11/6/2018 08:45,EST,2.47,P,25.1,P
USGS,1105585,11/6/2018 09:00,EST,2.44,P,23.8,P
USGS,1105585,11/6/2018 09:15,EST,2.44,P,23.9,P
USGS,1105585,11/6/2018 09:30,EST,2.41,P,22.9,P
USGS,1105585,11/6/2018 09:45,EST,2.44,P,23.8,P
USGS,1105585,11/6/2018 10:00,EST,2.44,P,24.1,P
USGS,1105585,11/6/2018 10:15,EST,2.42,P,23.4,P
USGS,1105585,11/6/2018 10:30,EST,2.42,P,23.2,P
USGS,1105585,11/6/2018 10:45,EST,2.4,P,22.6,P
USGS,1105585,11/6/2018 11:00,EST,2.44,P,23.9,P
USGS,1105585,11/6/2018 11:15,EST,2.42,P,23.1,P
USGS,1105585,11/6/2018 11:30,EST,2.4,P,22.6,P
USGS,1105585,11/6/2018 11:45,EST,2.4,P,22.6,P
USGS,1105585,11/6/2018 12:00,EST,2.39,P,22,P
USGS,1105585,11/6/2018 12:15,EST,2.42,P,23.3,P
USGS,1105585,11/6/2018 12:30,EST,2.4,P,22.3,P
USGS,1105585,11/6/2018 12:45,EST,2.39,P,22.2,P
USGS,1105585,11/6/2018 13:00,EST,2.4,P,22.4,P
USGS,1105585,11/6/2018 13:15,EST,2.39,P,22.1,P
USGS,1105585,11/6/2018 13:30,EST,2.42,P,23.2,P
USGS,1105585,11/6/2018 13:45,EST,2.4,P,22.4,P
USGS,1105585,11/6/2018 14:00,EST,2.4,P,22.2,P
USGS,1105585,11/6/2018 14:15,EST,2.41,P,22.7,P
USGS,1105585,11/6/2018 14:30,EST,2.71,P,35.6,P
USGS,1105585,11/6/2018 14:45,EST,2.78,P,39.3,P
USGS,1105585,11/6/2018 15:00,EST,2.67,P,33.8,P
USGS,1105585,11/6/2018 15:15,EST,2.57,P,29.3,P
USGS,1105585,11/6/2018 15:30,EST,2.57,P,29.4,P
USGS,1105585,11/6/2018 15:45,EST,4.66,P,173,P
USGS,1105585,11/6/2018 16:00,EST,4.35,P,145,P
USGS,1105585,11/6/2018 16:15,EST,3.71,P,93.7,P
USGS,1105585,11/6/2018 16:30,EST,3.33,P,69.5,P
USGS,1105585,11/6/2018 16:45,EST,3.22,P,62.5,P
USGS,1105585,11/6/2018 17:00,EST,3.4,P,73.9,P
USGS,1105585,11/6/2018 17:15,EST,3.38,P,72.1,P
USGS,1105585,11/6/2018 17:30,EST,3.39,P,72.9,P
USGS,1105585,11/6/2018 17:45,EST,3.38,P,72.2,P
USGS,1105585,11/6/2018 18:00,EST,3.14,P,58.1,P
USGS,1105585,11/6/2018 18:15,EST,2.97,P,48.6,P
USGS,1105585,11/6/2018 18:30,EST,2.88,P,44.3,P
USGS,1105585,11/6/2018 18:45,EST,2.86,P,42.8,P
USGS,1105585,11/6/2018 19:00,EST,2.9,P,45,P
USGS,1105585,11/6/2018 19:15,EST,2.91,P,45.7,P
USGS,1105585,11/6/2018 19:30,EST,2.87,P,43.6,P
USGS,1105585,11/6/2018 19:45,EST,2.98,P,49.2,P
USGS,1105585,11/6/2018 20:00,EST,2.96,P,48.4,P
USGS,1105585,11/6/2018 20:15,EST,2.88,P,44.2,P
USGS,1105585,11/6/2018 20:30,EST,2.91,P,45.6,P
USGS,1105585,11/6/2018 20:45,EST,2.94,P,47.1,P
USGS,1105585,11/6/2018 21:00,EST,2.89,P,44.6,P
USGS,1105585,11/6/2018 21:15,EST,2.86,P,43.3,P
USGS,1105585,11/6/2018 21:30,EST,2.8,P,40.3,P
USGS,1105585,11/6/2018 21:45,EST,2.78,P,38.8,P
USGS,1105585,11/6/2018 22:00,EST,2.73,P,36.5,P
USGS,1105585,11/6/2018 22:15,EST,2.72,P,36.3,P
USGS,1105585,11/6/2018 22:30,EST,2.7,P,35.1,P
USGS,1105585,11/6/2018 22:45,EST,2.68,P,34.3,P
USGS,1105585,11/6/2018 23:00,EST,2.68,P,34.3,P
USGS,1105585,11/6/2018 23:15,EST,2.66,P,33.2,P
USGS,1105585,11/6/2018 23:30,EST,2.65,P,32.9,P
USGS,1105585,11/6/2018 23:45,EST,2.65,P,33,P
USGS,1105585,11/7/2018 00:00,EST,2.63,P,32,P
USGS,1105585,11/7/2018 00:15,EST,2.64,P,32.7,P
USGS,1105585,11/7/2018 00:30,EST,2.64,P,32.5,P
USGS,1105585,11/7/2018 00:45,EST,2.63,P,31.9,P
USGS,1105585,11/7/2018 01:00,EST,2.64,P,32.3,P
USGS,1105585,11/7/2018 01:15,EST,2.62,P,31.5,P
USGS,1105585,11/7/2018 01:30,EST,2.62,P,31.4,P
USGS,1105585,11/7/2018 01:45,EST,2.61,P,31.3,P
USGS,1105585,11/7/2018 02:00,EST,2.6,P,30.6,P
USGS,1105585,11/7/2018 02:15,EST,2.59,P,30.4,P
USGS,1105585,11/7/2018 02:30,EST,2.59,P,30.4,P
USGS,1105585,11/7/2018 02:45,EST,2.58,P,29.8,P
USGS,1105585,11/7/2018 03:00,EST,2.6,P,30.9,P
USGS,1105585,11/7/2018 03:15,EST,2.59,P,30.1,P
USGS,1105585,11/7/2018 03:30,EST,2.61,P,31,P
USGS,1105585,11/7/2018 03:45,EST,2.59,P,30.1,P
USGS,1105585,11/7/2018 04:00,EST,2.58,P,29.6,P
USGS,1105585,11/7/2018 04:15,EST,2.57,P,29.6,P
USGS,1105585,11/7/2018 04:30,EST,2.58,P,29.8,P
USGS,1105585,11/7/2018 04:45,EST,2.56,P,29,P
USGS,1105585,11/7/2018 05:00,EST,2.56,P,28.8,P
USGS,1105585,11/7/2018 05:15,EST,2.57,P,29.3,P
USGS,1105585,11/7/2018 05:30,EST,2.56,P,29,P
USGS,1105585,11/7/2018 05:45,EST,2.57,P,29.4,P
USGS,1105585,11/7/2018 06:00,EST,2.56,P,28.8,P
USGS,1105585,11/7/2018 06:15,EST,2.55,P,28.6,P
USGS,1105585,11/7/2018 06:30,EST,2.55,P,28.6,P
USGS,1105585,11/7/2018 06:45,EST,2.55,P,28.6,P
USGS,1105585,11/7/2018 07:00,EST,2.55,P,28.6,P
USGS,1105585,11/7/2018 07:15,EST,2.53,P,27.5,P
USGS,1105585,11/7/2018 07:30,EST,2.55,P,28.6,P
USGS,1105585,11/7/2018 07:45,EST,2.54,P,27.9,P
USGS,1105585,11/7/2018 08:00,EST,2.53,P,27.8,P
USGS,1105585,11/7/2018 08:15,EST,2.52,P,27.3,P
USGS,1105585,11/7/2018 08:30,EST,2.54,P,28.2,P
USGS,1105585,11/7/2018 08:45,EST,2.51,P,27,P
USGS,1105585,11/7/2018 09:00,EST,2.51,P,26.9,P
USGS,1105585,11/7/2018 09:15,EST,2.52,P,27.4,P
USGS,1105585,11/7/2018 09:30,EST,2.54,P,28.2,P
USGS,1105585,11/7/2018 09:45,EST,2.52,P,27.4,P
USGS,1105585,11/7/2018 10:00,EST,2.51,P,26.7,P
USGS,1105585,11/7/2018 10:15,EST,2.47,P,25.3,P
USGS,1105585,11/7/2018 10:30,EST,2.53,P,27.8,P
USGS,1105585,11/7/2018 10:45,EST,2.52,P,27.2,P
USGS,1105585,11/7/2018 11:00,EST,2.5,P,26.2,P
USGS,1105585,11/7/2018 11:15,EST,2.5,P,26.5,P
USGS,1105585,11/7/2018 11:30,EST,2.5,P,26.4,P
USGS,1105585,11/7/2018 11:45,EST,2.5,P,26.3,P
USGS,1105585,11/7/2018 12:00,EST,2.5,P,26.6,P
USGS,1105585,11/7/2018 12:15,EST,2.49,P,26.1,P
USGS,1105585,11/7/2018 12:30,EST,2.47,P,25.3,P
USGS,1105585,11/7/2018 12:45,EST,2.51,P,26.7,P
USGS,1105585,11/7/2018 13:00,EST,2.48,P,25.7,P
USGS,1105585,11/7/2018 13:15,EST,2.48,P,25.5,P
USGS,1105585,11/7/2018 13:30,EST,2.47,P,25,P
USGS,1105585,11/7/2018 13:45,EST,2.47,P,25.3,P
USGS,1105585,11/7/2018 14:00,EST,2.47,P,25.2,P
USGS,1105585,11/7/2018 14:15,EST,2.48,P,25.7,P
USGS,1105585,11/7/2018 14:30,EST,2.47,P,25.3,P
