5s,15s,DateTime,6s,Discharge,10s
USGS,1105585,11/21/2018 00:00,EST,26.1,P
USGS,1105585,11/21/2018 00:15,EST,26.7,P
USGS,1105585,11/21/2018 00:30,EST,26.1,P
USGS,1105585,11/21/2018 00:45,EST,26,P
USGS,1105585,11/21/2018 01:00,EST,25.6,P
USGS,1105585,11/21/2018 01:15,EST,26.5,P
USGS,1105585,11/21/2018 01:30,EST,26.4,P
USGS,1105585,11/21/2018 01:45,EST,25.7,P
USGS,1105585,11/21/2018 02:00,EST,25.8,P
USGS,1105585,11/21/2018 02:15,EST,26.4,P
USGS,1105585,11/21/2018 02:30,EST,25.8,P
USGS,1105585,11/21/2018 02:45,EST,25.6,P
USGS,1105585,11/21/2018 03:00,EST,25.4,P
USGS,1105585,11/21/2018 03:15,EST,25.3,P
USGS,1105585,11/21/2018 03:30,EST,26,P
USGS,1105585,11/21/2018 03:45,EST,25.5,P
USGS,1105585,11/21/2018 04:00,EST,25.1,P
USGS,1105585,11/21/2018 04:15,EST,25.5,P
USGS,1105585,11/21/2018 04:30,EST,25.6,P
USGS,1105585,11/21/2018 04:45,EST,25.3,P
USGS,1105585,11/21/2018 05:00,EST,25.4,P
USGS,1105585,11/21/2018 05:15,EST,25.2,P
USGS,1105585,11/21/2018 05:30,EST,25,P
USGS,1105585,11/21/2018 05:45,EST,25.8,P
USGS,1105585,11/21/2018 06:00,EST,25.5,P
USGS,1105585,11/21/2018 06:15,EST,25.1,P
USGS,1105585,11/21/2018 06:30,EST,24.7,P
USGS,1105585,11/21/2018 06:45,EST,25,P
USGS,1105585,11/21/2018 07:00,EST,25.6,P
USGS,1105585,11/21/2018 07:15,EST,24.9,P
USGS,1105585,11/21/2018 07:30,EST,24.7,P
USGS,1105585,11/21/2018 07:45,EST,24.3,P
USGS,1105585,11/21/2018 08:00,EST,24.5,P
USGS,1105585,11/21/2018 08:15,EST,25.4,P
USGS,1105585,11/21/2018 08:30,EST,24.6,P
USGS,1105585,11/21/2018 08:45,EST,24.3,P
USGS,1105585,11/21/2018 09:00,EST,24.3,P
USGS,1105585,11/21/2018 09:15,EST,24.3,P
USGS,1105585,11/21/2018 09:30,EST,25.1,P
USGS,1105585,11/21/2018 09:45,EST,24.7,P
USGS,1105585,11/21/2018 10:00,EST,24.2,P
USGS,1105585,11/21/2018 10:15,EST,24.2,P
USGS,1105585,11/21/2018 10:30,EST,23.7,P
USGS,1105585,11/21/2018 10:45,EST,24.9,P
USGS,1105585,11/21/2018 11:00,EST,24.5,P
USGS,1105585,11/21/2018 11:15,EST,24.2,P
USGS,1105585,11/21/2018 11:30,EST,23.9,P
USGS,1105585,11/21/2018 11:45,EST,23.9,P
USGS,1105585,11/21/2018 12:00,EST,24.9,P
USGS,1105585,11/21/2018 12:15,EST,24.5,P
USGS,1105585,11/21/2018 12:30,EST,23.9,P
USGS,1105585,11/21/2018 12:45,EST,24.3,P
USGS,1105585,11/21/2018 13:00,EST,23.9,P
USGS,1105585,11/21/2018 13:15,EST,24.9,P
USGS,1105585,11/21/2018 13:30,EST,24.1,P
USGS,1105585,11/21/2018 13:45,EST,23.5,P
USGS,1105585,11/21/2018 14:00,EST,23.3,P
USGS,1105585,11/21/2018 14:15,EST,23.8,P
USGS,1105585,11/21/2018 14:30,EST,24.8,P
USGS,1105585,11/21/2018 14:45,EST,24.2,P
USGS,1105585,11/21/2018 15:00,EST,24,P
USGS,1105585,11/21/2018 15:15,EST,23.5,P
USGS,1105585,11/21/2018 15:30,EST,23.4,P
USGS,1105585,11/21/2018 15:45,EST,23.8,P
USGS,1105585,11/21/2018 16:00,EST,23.5,P
USGS,1105585,11/21/2018 16:15,EST,23.1,P
USGS,1105585,11/21/2018 16:30,EST,23.3,P
USGS,1105585,11/21/2018 16:45,EST,24,P
USGS,1105585,11/21/2018 17:00,EST,23.9,P
USGS,1105585,11/21/2018 17:15,EST,23.1,P
USGS,1105585,11/21/2018 17:30,EST,23.3,P
USGS,1105585,11/21/2018 17:45,EST,22.9,P
USGS,1105585,11/21/2018 18:00,EST,23.8,P
USGS,1105585,11/21/2018 18:15,EST,23,P
USGS,1105585,11/21/2018 18:30,EST,23,P
USGS,1105585,11/21/2018 18:45,EST,22.7,P
USGS,1105585,11/21/2018 19:00,EST,22.5,P
USGS,1105585,11/21/2018 19:15,EST,23.6,P
USGS,1105585,11/21/2018 19:30,EST,22.8,P
USGS,1105585,11/21/2018 19:45,EST,22.8,P
USGS,1105585,11/21/2018 20:00,EST,22.7,P
USGS,1105585,11/21/2018 20:15,EST,22.7,P
USGS,1105585,11/21/2018 20:30,EST,23,P
USGS,1105585,11/21/2018 20:45,EST,22.6,P
USGS,1105585,11/21/2018 21:00,EST,22.1,P
USGS,1105585,11/21/2018 21:15,EST,22.3,P
USGS,1105585,11/21/2018 21:30,EST,22.4,P
USGS,1105585,11/21/2018 21:45,EST,22.6,P
USGS,1105585,11/21/2018 22:00,EST,21.8,P
USGS,1105585,11/21/2018 22:15,EST,22.1,P
USGS,1105585,11/21/2018 22:30,EST,21.6,P
USGS,1105585,11/21/2018 22:45,EST,21.8,P
USGS,1105585,11/21/2018 23:00,EST,22.4,P
USGS,1105585,11/21/2018 23:15,EST,21.9,P
USGS,1105585,11/21/2018 23:30,EST,21.8,P
USGS,1105585,11/21/2018 23:45,EST,21.7,P
USGS,1105585,11/22/2018 00:00,EST,21.7,P
USGS,1105585,11/22/2018 00:15,EST,22.3,P
USGS,1105585,11/22/2018 00:30,EST,22.1,P
USGS,1105585,11/22/2018 00:45,EST,21.6,P
USGS,1105585,11/22/2018 01:00,EST,21.5,P
USGS,1105585,11/22/2018 01:15,EST,21.5,P
USGS,1105585,11/22/2018 01:30,EST,22.2,P
USGS,1105585,11/22/2018 01:45,EST,21.9,P
USGS,1105585,11/22/2018 02:00,EST,21.6,P
USGS,1105585,11/22/2018 02:15,EST,21.5,P
USGS,1105585,11/22/2018 02:30,EST,21.2,P
USGS,1105585,11/22/2018 02:45,EST,21.4,P
USGS,1105585,11/22/2018 03:00,EST,21.8,P
USGS,1105585,11/22/2018 03:15,EST,21.4,P
USGS,1105585,11/22/2018 03:30,EST,20.9,P
USGS,1105585,11/22/2018 03:45,EST,21.1,P
USGS,1105585,11/22/2018 04:00,EST,21.1,P
USGS,1105585,11/22/2018 04:15,EST,21.9,P
USGS,1105585,11/22/2018 04:30,EST,21.2,P
USGS,1105585,11/22/2018 04:45,EST,21,P
USGS,1105585,11/22/2018 05:00,EST,20.7,P
USGS,1105585,11/22/2018 05:15,EST,20.8,P
USGS,1105585,11/22/2018 05:30,EST,20.9,P
USGS,1105585,11/22/2018 05:45,EST,21.3,P
USGS,1105585,11/22/2018 06:00,EST,21.2,P
USGS,1105585,11/22/2018 06:15,EST,20.8,P
USGS,1105585,11/22/2018 06:30,EST,20.6,P
USGS,1105585,11/22/2018 06:45,EST,20.5,P
USGS,1105585,11/22/2018 07:00,EST,21.7,P
USGS,1105585,11/22/2018 07:15,EST,20.8,P
USGS,1105585,11/22/2018 07:30,EST,20.9,P
USGS,1105585,11/22/2018 07:45,EST,20.6,P
USGS,1105585,11/22/2018 08:00,EST,20.4,P
USGS,1105585,11/22/2018 08:15,EST,20.7,P
USGS,1105585,11/22/2018 08:30,EST,20.8,P
USGS,1105585,11/22/2018 08:45,EST,20.6,P
USGS,1105585,11/22/2018 09:00,EST,20.1,P
USGS,1105585,11/22/2018 09:15,EST,20.2,P
USGS,1105585,11/22/2018 09:30,EST,20.1,P
USGS,1105585,11/22/2018 09:45,EST,21.4,P
USGS,1105585,11/22/2018 10:00,EST,20.4,P
USGS,1105585,11/22/2018 10:15,EST,20.1,P
USGS,1105585,11/22/2018 10:30,EST,20.1,P
USGS,1105585,11/22/2018 10:45,EST,20.2,P
USGS,1105585,11/22/2018 11:00,EST,21.1,P
USGS,1105585,11/22/2018 11:15,EST,20.1,P
USGS,1105585,11/22/2018 11:30,EST,20.1,P
USGS,1105585,11/22/2018 11:45,EST,20,P
USGS,1105585,11/22/2018 12:00,EST,19.9,P
USGS,1105585,11/22/2018 12:15,EST,19.9,P
USGS,1105585,11/22/2018 12:30,EST,20.4,P
USGS,1105585,11/22/2018 12:45,EST,19.9,P
USGS,1105585,11/22/2018 13:00,EST,19.8,P
USGS,1105585,11/22/2018 13:15,EST,19.6,P
USGS,1105585,11/22/2018 13:30,EST,19.4,P
USGS,1105585,11/22/2018 13:45,EST,20.5,P
USGS,1105585,11/22/2018 14:00,EST,19.6,P
USGS,1105585,11/22/2018 14:15,EST,19.7,P
USGS,1105585,11/22/2018 14:30,EST,19,P
USGS,1105585,11/22/2018 14:45,EST,19.2,P
USGS,1105585,11/22/2018 15:00,EST,19.3,P
USGS,1105585,11/22/2018 15:15,EST,19.8,P
USGS,1105585,11/22/2018 15:30,EST,19.5,P
USGS,1105585,11/22/2018 15:45,EST,19,P
USGS,1105585,11/22/2018 16:00,EST,19.3,P
USGS,1105585,11/22/2018 16:15,EST,19,P
USGS,1105585,11/22/2018 16:30,EST,20.2,P
USGS,1105585,11/22/2018 16:45,EST,19.3,P
USGS,1105585,11/22/2018 17:00,EST,19,P
USGS,1105585,11/22/2018 17:15,EST,19,P
USGS,1105585,11/22/2018 17:30,EST,18.9,P
USGS,1105585,11/22/2018 17:45,EST,18.7,P
USGS,1105585,11/22/2018 18:00,EST,19.5,P
USGS,1105585,11/22/2018 18:15,EST,19,P
USGS,1105585,11/22/2018 18:30,EST,18.9,P
USGS,1105585,11/22/2018 18:45,EST,18.9,P
USGS,1105585,11/22/2018 19:00,EST,18.6,P
USGS,1105585,11/22/2018 19:15,EST,19.8,P
USGS,1105585,11/22/2018 19:30,EST,19,P
USGS,1105585,11/22/2018 19:45,EST,18.5,P
USGS,1105585,11/22/2018 20:00,EST,18.9,P
USGS,1105585,11/22/2018 20:15,EST,18.6,P
USGS,1105585,11/22/2018 20:30,EST,18.3,P
USGS,1105585,11/22/2018 20:45,EST,19.4,P
USGS,1105585,11/22/2018 21:00,EST,18.9,P
USGS,1105585,11/22/2018 21:15,EST,18.5,P
USGS,1105585,11/22/2018 21:30,EST,18.3,P
USGS,1105585,11/22/2018 21:45,EST,18.5,P
USGS,1105585,11/22/2018 22:00,EST,19.1,P
USGS,1105585,11/22/2018 22:15,EST,19,P
USGS,1105585,11/22/2018 22:30,EST,18.5,P
USGS,1105585,11/22/2018 22:45,EST,18.4,P
USGS,1105585,11/22/2018 23:00,EST,18.2,P
USGS,1105585,11/22/2018 23:15,EST,18.3,P
USGS,1105585,11/22/2018 23:30,EST,19,P
USGS,1105585,11/22/2018 23:45,EST,18.4,P
USGS,1105585,11/23/2018 00:00,EST,18.4,P
USGS,1105585,11/23/2018 00:15,EST,18.1,P
USGS,1105585,11/23/2018 00:30,EST,18.2,P
USGS,1105585,11/23/2018 00:45,EST,18.4,P
USGS,1105585,11/23/2018 01:00,EST,18.6,P
USGS,1105585,11/23/2018 01:15,EST,18.3,P
USGS,1105585,11/23/2018 01:30,EST,18.1,P
USGS,1105585,11/23/2018 01:45,EST,18.1,P
USGS,1105585,11/23/2018 02:00,EST,18.1,P
USGS,1105585,11/23/2018 02:15,EST,19,P
USGS,1105585,11/23/2018 02:30,EST,18.4,P
USGS,1105585,11/23/2018 02:45,EST,17.9,P
USGS,1105585,11/23/2018 03:00,EST,18,P
USGS,1105585,11/23/2018 03:15,EST,17.9,P
USGS,1105585,11/23/2018 03:30,EST,17.8,P
USGS,1105585,11/23/2018 03:45,EST,18.5,P
USGS,1105585,11/23/2018 04:00,EST,18.1,P
USGS,1105585,11/23/2018 04:15,EST,17.9,P
USGS,1105585,11/23/2018 04:30,EST,17.8,P
USGS,1105585,11/23/2018 04:45,EST,17.9,P
USGS,1105585,11/23/2018 05:00,EST,18.5,P
USGS,1105585,11/23/2018 05:15,EST,18.2,P
USGS,1105585,11/23/2018 05:30,EST,17.9,P
USGS,1105585,11/23/2018 05:45,EST,17.6,P
USGS,1105585,11/23/2018 06:00,EST,17.8,P
USGS,1105585,11/23/2018 06:15,EST,17.8,P
USGS,1105585,11/23/2018 06:30,EST,18.6,P
USGS,1105585,11/23/2018 06:45,EST,17.6,P
USGS,1105585,11/23/2018 07:00,EST,17.8,P
USGS,1105585,11/23/2018 07:15,EST,17.6,P
USGS,1105585,11/23/2018 07:30,EST,17.8,P
USGS,1105585,11/23/2018 07:45,EST,17.7,P
USGS,1105585,11/23/2018 08:00,EST,18.4,P
USGS,1105585,11/23/2018 08:15,EST,17.7,P
USGS,1105585,11/23/2018 08:30,EST,17.5,P
USGS,1105585,11/23/2018 08:45,EST,17.5,P
USGS,1105585,11/23/2018 09:00,EST,17.9,P
USGS,1105585,11/23/2018 09:15,EST,18.6,P
USGS,1105585,11/23/2018 09:30,EST,18,P
USGS,1105585,11/23/2018 09:45,EST,17.8,P
USGS,1105585,11/23/2018 10:00,EST,17.4,P
USGS,1105585,11/23/2018 10:15,EST,17.8,P
USGS,1105585,11/23/2018 10:30,EST,17.5,P
USGS,1105585,11/23/2018 10:45,EST,18.2,P
USGS,1105585,11/23/2018 11:00,EST,17.9,P
USGS,1105585,11/23/2018 11:15,EST,17.6,P
USGS,1105585,11/23/2018 11:30,EST,17.6,P
USGS,1105585,11/23/2018 11:45,EST,17.4,P
USGS,1105585,11/23/2018 12:00,EST,18.1,P
USGS,1105585,11/23/2018 12:15,EST,18,P
USGS,1105585,11/23/2018 12:30,EST,17.4,P
USGS,1105585,11/23/2018 12:45,EST,17.4,P
USGS,1105585,11/23/2018 13:00,EST,17.7,P
USGS,1105585,11/23/2018 13:15,EST,17.4,P
USGS,1105585,11/23/2018 13:30,EST,18.4,P
USGS,1105585,11/23/2018 13:45,EST,17.9,P
USGS,1105585,11/23/2018 14:00,EST,17.6,P
USGS,1105585,11/23/2018 14:15,EST,17.4,P
USGS,1105585,11/23/2018 14:30,EST,17.4,P
USGS,1105585,11/23/2018 14:45,EST,18.1,P
USGS,1105585,11/23/2018 15:00,EST,17.8,P
USGS,1105585,11/23/2018 15:15,EST,17.7,P
USGS,1105585,11/23/2018 15:30,EST,17.5,P
USGS,1105585,11/23/2018 15:45,EST,17.6,P
USGS,1105585,11/23/2018 16:00,EST,17.3,P
USGS,1105585,11/23/2018 16:15,EST,18.4,P
USGS,1105585,11/23/2018 16:30,EST,17.7,P
USGS,1105585,11/23/2018 16:45,EST,17.5,P
USGS,1105585,11/23/2018 17:00,EST,17.5,P
USGS,1105585,11/23/2018 17:15,EST,17.5,P
USGS,1105585,11/23/2018 17:30,EST,17.4,P
USGS,1105585,11/23/2018 17:45,EST,18.2,P
USGS,1105585,11/23/2018 18:00,EST,17.5,P
USGS,1105585,11/23/2018 18:15,EST,17.4,P
USGS,1105585,11/23/2018 18:30,EST,17.6,P
USGS,1105585,11/23/2018 18:45,EST,17.2,P
USGS,1105585,11/23/2018 19:00,EST,18.2,P
USGS,1105585,11/23/2018 19:15,EST,17.4,P
USGS,1105585,11/23/2018 19:30,EST,17.1,P
USGS,1105585,11/23/2018 19:45,EST,17.2,P
USGS,1105585,11/23/2018 20:00,EST,17.1,P
USGS,1105585,11/23/2018 20:15,EST,17.2,P
USGS,1105585,11/23/2018 20:30,EST,17.9,P
USGS,1105585,11/23/2018 20:45,EST,17.3,P
USGS,1105585,11/23/2018 21:00,EST,17.3,P
USGS,1105585,11/23/2018 21:15,EST,17.3,P
USGS,1105585,11/23/2018 21:30,EST,17.1,P
USGS,1105585,11/23/2018 21:45,EST,17.7,P
USGS,1105585,11/23/2018 22:00,EST,17.8,P
USGS,1105585,11/23/2018 22:15,EST,17.3,P
USGS,1105585,11/23/2018 22:30,EST,17.2,P
USGS,1105585,11/23/2018 22:45,EST,17.2,P
USGS,1105585,11/23/2018 23:00,EST,17.3,P
USGS,1105585,11/23/2018 23:15,EST,18.1,P
USGS,1105585,11/23/2018 23:30,EST,17.4,P
USGS,1105585,11/23/2018 23:45,EST,17.1,P
USGS,1105585,11/24/2018 00:00,EST,17,P
USGS,1105585,11/24/2018 00:15,EST,17.1,P
USGS,1105585,11/24/2018 00:30,EST,17.1,P
USGS,1105585,11/24/2018 00:45,EST,17.9,P
USGS,1105585,11/24/2018 01:00,EST,17.2,P
USGS,1105585,11/24/2018 01:15,EST,17.1,P
USGS,1105585,11/24/2018 01:30,EST,17.1,P
USGS,1105585,11/24/2018 01:45,EST,17,P
USGS,1105585,11/24/2018 02:00,EST,17.4,P
USGS,1105585,11/24/2018 02:15,EST,17.3,P
USGS,1105585,11/24/2018 02:30,EST,17.3,P
USGS,1105585,11/24/2018 02:45,EST,17.2,P
USGS,1105585,11/24/2018 03:00,EST,17.1,P
USGS,1105585,11/24/2018 03:15,EST,17,P
USGS,1105585,11/24/2018 03:30,EST,17.8,P
USGS,1105585,11/24/2018 03:45,EST,17.4,P
USGS,1105585,11/24/2018 04:00,EST,17,P
USGS,1105585,11/24/2018 04:15,EST,16.6,P
USGS,1105585,11/24/2018 04:30,EST,16.9,P
USGS,1105585,11/24/2018 04:45,EST,16.8,P
USGS,1105585,11/24/2018 05:00,EST,17.6,P
USGS,1105585,11/24/2018 05:15,EST,16.9,P
USGS,1105585,11/24/2018 05:30,EST,16.9,P
USGS,1105585,11/24/2018 05:45,EST,16.9,P
USGS,1105585,11/24/2018 06:00,EST,16.7,P
USGS,1105585,11/24/2018 06:15,EST,17.9,P
USGS,1105585,11/24/2018 06:30,EST,17.1,P
USGS,1105585,11/24/2018 06:45,EST,17,P
USGS,1105585,11/24/2018 07:00,EST,17,P
USGS,1105585,11/24/2018 07:15,EST,16.8,P
USGS,1105585,11/24/2018 07:30,EST,16.8,P
USGS,1105585,11/24/2018 07:45,EST,17.5,P
USGS,1105585,11/24/2018 08:00,EST,17.1,P
USGS,1105585,11/24/2018 08:15,EST,16.7,P
USGS,1105585,11/24/2018 08:30,EST,16.8,P
USGS,1105585,11/24/2018 08:45,EST,16.6,P
USGS,1105585,11/24/2018 09:00,EST,17.1,P
USGS,1105585,11/24/2018 09:15,EST,17.2,P
USGS,1105585,11/24/2018 09:30,EST,16.9,P
USGS,1105585,11/24/2018 09:45,EST,16.6,P
USGS,1105585,11/24/2018 10:00,EST,16.8,P
USGS,1105585,11/24/2018 10:15,EST,16.7,P
USGS,1105585,11/24/2018 10:30,EST,17.5,P
USGS,1105585,11/24/2018 10:45,EST,17.1,P
USGS,1105585,11/24/2018 11:00,EST,16.8,P
USGS,1105585,11/24/2018 11:15,EST,16.8,P
USGS,1105585,11/24/2018 11:30,EST,16.6,P
USGS,1105585,11/24/2018 11:45,EST,16.8,P
USGS,1105585,11/24/2018 12:00,EST,17.2,P
USGS,1105585,11/24/2018 12:15,EST,16.9,P
USGS,1105585,11/24/2018 12:30,EST,16.7,P
USGS,1105585,11/24/2018 12:45,EST,16.6,P
USGS,1105585,11/24/2018 13:00,EST,16.7,P
USGS,1105585,11/24/2018 13:15,EST,17.5,P
USGS,1105585,11/24/2018 13:30,EST,17.1,P
USGS,1105585,11/24/2018 13:45,EST,17.1,P
USGS,1105585,11/24/2018 14:00,EST,16.8,P
USGS,1105585,11/24/2018 14:15,EST,16.9,P
USGS,1105585,11/24/2018 14:30,EST,16.6,P
USGS,1105585,11/24/2018 14:45,EST,17.2,P
USGS,1105585,11/24/2018 15:00,EST,16.9,P
USGS,1105585,11/24/2018 15:15,EST,16.7,P
USGS,1105585,11/24/2018 15:30,EST,16.8,P
USGS,1105585,11/24/2018 15:45,EST,16.6,P
USGS,1105585,11/24/2018 16:00,EST,17.4,P
USGS,1105585,11/24/2018 16:15,EST,16.8,P
USGS,1105585,11/24/2018 16:30,EST,16.9,P
USGS,1105585,11/24/2018 16:45,EST,16.8,P
USGS,1105585,11/24/2018 17:00,EST,17.1,P
USGS,1105585,11/24/2018 17:15,EST,17.6,P
USGS,1105585,11/24/2018 17:30,EST,17,P
USGS,1105585,11/24/2018 17:45,EST,16.9,P
USGS,1105585,11/24/2018 18:00,EST,16.7,P
USGS,1105585,11/24/2018 18:15,EST,16.7,P
USGS,1105585,11/24/2018 18:30,EST,16.8,P
USGS,1105585,11/24/2018 18:45,EST,17.3,P
USGS,1105585,11/24/2018 19:00,EST,17,P
USGS,1105585,11/24/2018 19:15,EST,16.9,P
USGS,1105585,11/24/2018 19:30,EST,16.5,P
USGS,1105585,11/24/2018 19:45,EST,16.8,P
USGS,1105585,11/24/2018 20:00,EST,17.6,P
USGS,1105585,11/24/2018 20:15,EST,16.9,P
USGS,1105585,11/24/2018 20:30,EST,16.7,P
USGS,1105585,11/24/2018 20:45,EST,16.6,P
USGS,1105585,11/24/2018 21:00,EST,16.5,P
USGS,1105585,11/24/2018 21:15,EST,16.8,P
USGS,1105585,11/24/2018 21:30,EST,17,P
USGS,1105585,11/24/2018 21:45,EST,16.7,P
USGS,1105585,11/24/2018 22:00,EST,16.9,P
USGS,1105585,11/24/2018 22:15,EST,16.7,P
USGS,1105585,11/24/2018 22:30,EST,16.4,P
USGS,1105585,11/24/2018 22:45,EST,17.2,P
USGS,1105585,11/24/2018 23:00,EST,16.7,P
USGS,1105585,11/24/2018 23:15,EST,16.6,P
USGS,1105585,11/24/2018 23:30,EST,16.4,P
USGS,1105585,11/24/2018 23:45,EST,16.4,P
USGS,1105585,11/25/2018 00:00,EST,17.1,P
USGS,1105585,11/25/2018 00:15,EST,17,P
USGS,1105585,11/25/2018 00:30,EST,16.7,P
USGS,1105585,11/25/2018 00:45,EST,16.6,P
USGS,1105585,11/25/2018 01:00,EST,16.6,P
USGS,1105585,11/25/2018 01:15,EST,16.5,P
USGS,1105585,11/25/2018 01:30,EST,17,P
USGS,1105585,11/25/2018 01:45,EST,16.8,P
USGS,1105585,11/25/2018 02:00,EST,16.8,P
USGS,1105585,11/25/2018 02:15,EST,18.1,P
USGS,1105585,11/25/2018 02:30,EST,20.1,P
USGS,1105585,11/25/2018 02:45,EST,23.3,P
USGS,1105585,11/25/2018 03:00,EST,24.4,P
USGS,1105585,11/25/2018 03:15,EST,27.2,P
USGS,1105585,11/25/2018 03:30,EST,33.3,P
USGS,1105585,11/25/2018 03:45,EST,42.4,P
USGS,1105585,11/25/2018 04:00,EST,65.4,P
USGS,1105585,11/25/2018 04:15,EST,74.5,P
USGS,1105585,11/25/2018 04:30,EST,62.9,P
USGS,1105585,11/25/2018 04:45,EST,49.4,P
USGS,1105585,11/25/2018 05:00,EST,40.4,P
USGS,1105585,11/25/2018 05:15,EST,36,P
USGS,1105585,11/25/2018 05:30,EST,40.4,P
USGS,1105585,11/25/2018 05:45,EST,50,P
USGS,1105585,11/25/2018 06:00,EST,89.8,P
