5s,15s,DateTime,6s,Discharge,10s
USGS,1105585,11/25/2018 06:15,EST,113,P
USGS,1105585,11/25/2018 06:30,EST,109,P
USGS,1105585,11/25/2018 06:45,EST,101,P
USGS,1105585,11/25/2018 07:00,EST,91.3,P
USGS,1105585,11/25/2018 07:15,EST,71.1,P
USGS,1105585,11/25/2018 07:30,EST,57.4,P
USGS,1105585,11/25/2018 07:45,EST,52,P
USGS,1105585,11/25/2018 08:00,EST,49.1,P
USGS,1105585,11/25/2018 08:15,EST,45.3,P
USGS,1105585,11/25/2018 08:30,EST,42.4,P
USGS,1105585,11/25/2018 08:45,EST,39.2,P
USGS,1105585,11/25/2018 09:00,EST,38.1,P
USGS,1105585,11/25/2018 09:15,EST,37.2,P
USGS,1105585,11/25/2018 09:30,EST,36.5,P
USGS,1105585,11/25/2018 09:45,EST,35.5,P
USGS,1105585,11/25/2018 10:00,EST,35.2,P
USGS,1105585,11/25/2018 10:15,EST,34.2,P
USGS,1105585,11/25/2018 10:30,EST,34.3,P
USGS,1105585,11/25/2018 10:45,EST,33.9,P
USGS,1105585,11/25/2018 11:00,EST,33.1,P
USGS,1105585,11/25/2018 11:15,EST,33.9,P
USGS,1105585,11/25/2018 11:30,EST,47.8,P
USGS,1105585,11/25/2018 11:45,EST,63.3,P
USGS,1105585,11/25/2018 12:00,EST,66.5,P
USGS,1105585,11/25/2018 12:15,EST,61.7,P
USGS,1105585,11/25/2018 12:30,EST,61.5,P
USGS,1105585,11/25/2018 12:45,EST,65.6,P
USGS,1105585,11/25/2018 13:00,EST,63.9,P
USGS,1105585,11/25/2018 13:15,EST,49.1,P
USGS,1105585,11/25/2018 13:30,EST,41.4,P
USGS,1105585,11/25/2018 13:45,EST,33.8,P
USGS,1105585,11/25/2018 14:00,EST,31.8,P
USGS,1105585,11/25/2018 14:15,EST,31.1,P
USGS,1105585,11/25/2018 14:30,EST,30.8,P
USGS,1105585,11/25/2018 14:45,EST,30.6,P
USGS,1105585,11/25/2018 15:00,EST,31,P
USGS,1105585,11/25/2018 15:15,EST,30.2,P
USGS,1105585,11/25/2018 15:30,EST,30.2,P
USGS,1105585,11/25/2018 15:45,EST,30.6,P
USGS,1105585,11/25/2018 16:00,EST,29.5,P
USGS,1105585,11/25/2018 16:15,EST,29.6,P
USGS,1105585,11/25/2018 16:30,EST,29.3,P
USGS,1105585,11/25/2018 16:45,EST,29.5,P
USGS,1105585,11/25/2018 17:00,EST,29.2,P
USGS,1105585,11/25/2018 17:15,EST,29.1,P
USGS,1105585,11/25/2018 17:30,EST,29.2,P
USGS,1105585,11/25/2018 17:45,EST,29.2,P
USGS,1105585,11/25/2018 18:00,EST,28.7,P
USGS,1105585,11/25/2018 18:15,EST,28.5,P
USGS,1105585,11/25/2018 18:30,EST,29.2,P
USGS,1105585,11/25/2018 18:45,EST,28.3,P
USGS,1105585,11/25/2018 19:00,EST,28.4,P
USGS,1105585,11/25/2018 19:15,EST,28.2,P
USGS,1105585,11/25/2018 19:30,EST,28.7,P
USGS,1105585,11/25/2018 19:45,EST,27.9,P
USGS,1105585,11/25/2018 20:00,EST,27.9,P
USGS,1105585,11/25/2018 20:15,EST,27.5,P
USGS,1105585,11/25/2018 20:30,EST,28.2,P
USGS,1105585,11/25/2018 20:45,EST,27.6,P
USGS,1105585,11/25/2018 21:00,EST,27.5,P
USGS,1105585,11/25/2018 21:15,EST,27,P
USGS,1105585,11/25/2018 21:30,EST,27.9,P
USGS,1105585,11/25/2018 21:45,EST,27.4,P
USGS,1105585,11/25/2018 22:00,EST,26.9,P
USGS,1105585,11/25/2018 22:15,EST,26.8,P
USGS,1105585,11/25/2018 22:30,EST,27.2,P
USGS,1105585,11/25/2018 22:45,EST,27.3,P
USGS,1105585,11/25/2018 23:00,EST,26.5,P
USGS,1105585,11/25/2018 23:15,EST,26.5,P
USGS,1105585,11/25/2018 23:30,EST,26.3,P
USGS,1105585,11/25/2018 23:45,EST,26.7,P
USGS,1105585,11/26/2018 00:00,EST,26,P
USGS,1105585,11/26/2018 00:15,EST,26,P
USGS,1105585,11/26/2018 00:30,EST,26.2,P
USGS,1105585,11/26/2018 00:45,EST,26.9,P
USGS,1105585,11/26/2018 01:00,EST,26.4,P
USGS,1105585,11/26/2018 01:15,EST,26.1,P
USGS,1105585,11/26/2018 01:30,EST,26,P
USGS,1105585,11/26/2018 01:45,EST,26.4,P
USGS,1105585,11/26/2018 02:00,EST,25.8,P
USGS,1105585,11/26/2018 02:15,EST,25.7,P
USGS,1105585,11/26/2018 02:30,EST,25.4,P
USGS,1105585,11/26/2018 02:45,EST,25.5,P
USGS,1105585,11/26/2018 03:00,EST,26.2,P
USGS,1105585,11/26/2018 03:15,EST,25.3,P
USGS,1105585,11/26/2018 03:30,EST,25.1,P
USGS,1105585,11/26/2018 03:45,EST,25,P
USGS,1105585,11/26/2018 04:00,EST,25.4,P
USGS,1105585,11/26/2018 04:15,EST,25.4,P
USGS,1105585,11/26/2018 04:30,EST,25.1,P
USGS,1105585,11/26/2018 04:45,EST,25.2,P
USGS,1105585,11/26/2018 05:00,EST,24.7,P
USGS,1105585,11/26/2018 05:15,EST,25.7,P
USGS,1105585,11/26/2018 05:30,EST,24.9,P
USGS,1105585,11/26/2018 05:45,EST,24.9,P
USGS,1105585,11/26/2018 06:00,EST,24.4,P
USGS,1105585,11/26/2018 06:15,EST,24.4,P
USGS,1105585,11/26/2018 06:30,EST,25.3,P
USGS,1105585,11/26/2018 06:45,EST,24.7,P
USGS,1105585,11/26/2018 07:00,EST,24.2,P
USGS,1105585,11/26/2018 07:15,EST,24.3,P
USGS,1105585,11/26/2018 07:30,EST,24.5,P
USGS,1105585,11/26/2018 07:45,EST,24.1,P
USGS,1105585,11/26/2018 08:00,EST,24.1,P
USGS,1105585,11/26/2018 08:15,EST,23.9,P
USGS,1105585,11/26/2018 08:30,EST,24,P
USGS,1105585,11/26/2018 08:45,EST,24.7,P
USGS,1105585,11/26/2018 09:00,EST,24.2,P
USGS,1105585,11/26/2018 09:15,EST,23.9,P
USGS,1105585,11/26/2018 09:30,EST,23.9,P
USGS,1105585,11/26/2018 09:45,EST,24.7,P
USGS,1105585,11/26/2018 10:00,EST,25.9,P
USGS,1105585,11/26/2018 10:15,EST,25.5,P
USGS,1105585,11/26/2018 10:30,EST,25.7,P
USGS,1105585,11/26/2018 10:45,EST,24.9,P
USGS,1105585,11/26/2018 11:00,EST,25.5,P
USGS,1105585,11/26/2018 11:15,EST,24.5,P
USGS,1105585,11/26/2018 11:30,EST,24.3,P
USGS,1105585,11/26/2018 11:45,EST,24.1,P
USGS,1105585,11/26/2018 12:00,EST,23.8,P
USGS,1105585,11/26/2018 12:15,EST,24.3,P
USGS,1105585,11/26/2018 12:30,EST,24.4,P
USGS,1105585,11/26/2018 12:45,EST,27.7,P
USGS,1105585,11/26/2018 13:00,EST,35.5,P
USGS,1105585,11/26/2018 13:15,EST,40.5,P
USGS,1105585,11/26/2018 13:30,EST,36.2,P
USGS,1105585,11/26/2018 13:45,EST,31.7,P
USGS,1105585,11/26/2018 14:00,EST,27.7,P
USGS,1105585,11/26/2018 14:15,EST,23.7,P
USGS,1105585,11/26/2018 14:30,EST,23.9,P
USGS,1105585,11/26/2018 14:45,EST,22.9,P
USGS,1105585,11/26/2018 15:00,EST,22.6,P
USGS,1105585,11/26/2018 15:15,EST,22.9,P
USGS,1105585,11/26/2018 15:30,EST,23.7,P
USGS,1105585,11/26/2018 15:45,EST,23.1,P
USGS,1105585,11/26/2018 16:00,EST,23,P
USGS,1105585,11/26/2018 16:15,EST,22.6,P
USGS,1105585,11/26/2018 16:30,EST,22.4,P
USGS,1105585,11/26/2018 16:45,EST,23.3,P
USGS,1105585,11/26/2018 17:00,EST,22.6,P
USGS,1105585,11/26/2018 17:15,EST,22.6,P
USGS,1105585,11/26/2018 17:30,EST,22.3,P
USGS,1105585,11/26/2018 17:45,EST,22.3,P
USGS,1105585,11/26/2018 18:00,EST,22.8,P
USGS,1105585,11/26/2018 18:15,EST,22.6,P
USGS,1105585,11/26/2018 18:30,EST,23.2,P
USGS,1105585,11/26/2018 18:45,EST,23.3,P
USGS,1105585,11/26/2018 19:00,EST,31.1,P
USGS,1105585,11/26/2018 19:15,EST,43.3,P
USGS,1105585,11/26/2018 19:30,EST,53.4,P
USGS,1105585,11/26/2018 19:45,EST,54.9,P
USGS,1105585,11/26/2018 20:00,EST,59.3,P
USGS,1105585,11/26/2018 20:15,EST,66,P
USGS,1105585,11/26/2018 20:30,EST,65,P
USGS,1105585,11/26/2018 20:45,EST,65,P
USGS,1105585,11/26/2018 21:00,EST,74.4,P
USGS,1105585,11/26/2018 21:15,EST,81.8,P
USGS,1105585,11/26/2018 21:30,EST,76.7,P
USGS,1105585,11/26/2018 21:45,EST,62.3,P
USGS,1105585,11/26/2018 22:00,EST,55.5,P
USGS,1105585,11/26/2018 22:15,EST,57.6,P
USGS,1105585,11/26/2018 22:30,EST,61,P
USGS,1105585,11/26/2018 22:45,EST,71.8,P
USGS,1105585,11/26/2018 23:00,EST,84,P
USGS,1105585,11/26/2018 23:15,EST,93.6,P
USGS,1105585,11/26/2018 23:30,EST,101,P
USGS,1105585,11/26/2018 23:45,EST,95.6,P
USGS,1105585,11/27/2018 00:00,EST,90.1,P
USGS,1105585,11/27/2018 00:15,EST,88.8,P
USGS,1105585,11/27/2018 00:30,EST,79.1,P
USGS,1105585,11/27/2018 00:45,EST,70.8,P
USGS,1105585,11/27/2018 01:00,EST,68.8,P
USGS,1105585,11/27/2018 01:15,EST,77.5,P
USGS,1105585,11/27/2018 01:30,EST,86.8,P
USGS,1105585,11/27/2018 01:45,EST,86.9,P
USGS,1105585,11/27/2018 02:00,EST,84.9,P
USGS,1105585,11/27/2018 02:15,EST,79.3,P
USGS,1105585,11/27/2018 02:30,EST,75.3,P
USGS,1105585,11/27/2018 02:45,EST,68.2,P
USGS,1105585,11/27/2018 03:00,EST,62.8,P
USGS,1105585,11/27/2018 03:15,EST,59.4,P
USGS,1105585,11/27/2018 03:30,EST,58.9,P
USGS,1105585,11/27/2018 03:45,EST,58.6,P
USGS,1105585,11/27/2018 04:00,EST,60,P
USGS,1105585,11/27/2018 04:15,EST,63.1,P
USGS,1105585,11/27/2018 04:30,EST,68.1,P
USGS,1105585,11/27/2018 04:45,EST,76.6,P
USGS,1105585,11/27/2018 05:00,EST,73.9,P
USGS,1105585,11/27/2018 05:15,EST,64.7,P
USGS,1105585,11/27/2018 05:30,EST,69.4,P
USGS,1105585,11/27/2018 05:45,EST,69.8,P
USGS,1105585,11/27/2018 06:00,EST,62.7,P
USGS,1105585,11/27/2018 06:15,EST,57.1,P
USGS,1105585,11/27/2018 06:30,EST,52.9,P
USGS,1105585,11/27/2018 06:45,EST,50.2,P
USGS,1105585,11/27/2018 07:00,EST,47.5,P
USGS,1105585,11/27/2018 07:15,EST,46.5,P
USGS,1105585,11/27/2018 07:30,EST,45.9,P
USGS,1105585,11/27/2018 07:45,EST,44.9,P
USGS,1105585,11/27/2018 08:00,EST,45,P
USGS,1105585,11/27/2018 08:15,EST,43.1,P
USGS,1105585,11/27/2018 08:30,EST,44.1,P
USGS,1105585,11/27/2018 08:45,EST,43.2,P
USGS,1105585,11/27/2018 09:00,EST,43,P
USGS,1105585,11/27/2018 09:15,EST,42.2,P
USGS,1105585,11/27/2018 09:30,EST,41.9,P
USGS,1105585,11/27/2018 09:45,EST,41.9,P
USGS,1105585,11/27/2018 10:00,EST,40.9,P
USGS,1105585,11/27/2018 10:15,EST,40.9,P
USGS,1105585,11/27/2018 10:30,EST,40.5,P
USGS,1105585,11/27/2018 10:45,EST,39.7,P
USGS,1105585,11/27/2018 11:00,EST,39.6,P
USGS,1105585,11/27/2018 11:15,EST,39.2,P
USGS,1105585,11/27/2018 11:30,EST,39.7,P
USGS,1105585,11/27/2018 11:45,EST,39.1,P
USGS,1105585,11/27/2018 12:00,EST,38.5,P
USGS,1105585,11/27/2018 12:15,EST,38.5,P
USGS,1105585,11/27/2018 12:30,EST,38.3,P
USGS,1105585,11/27/2018 12:45,EST,37.5,P
USGS,1105585,11/27/2018 13:00,EST,38,P
USGS,1105585,11/27/2018 13:15,EST,37.9,P
USGS,1105585,11/27/2018 13:30,EST,39.1,P
USGS,1105585,11/27/2018 13:45,EST,42.3,P
USGS,1105585,11/27/2018 14:00,EST,42.1,P
USGS,1105585,11/27/2018 14:15,EST,42,P
USGS,1105585,11/27/2018 14:30,EST,41.5,P
USGS,1105585,11/27/2018 14:45,EST,40.6,P
USGS,1105585,11/27/2018 15:00,EST,38.6,P
USGS,1105585,11/27/2018 15:15,EST,36.7,P
USGS,1105585,11/27/2018 15:30,EST,35.1,P
USGS,1105585,11/27/2018 15:45,EST,34.9,P
USGS,1105585,11/27/2018 16:00,EST,35.4,P
USGS,1105585,11/27/2018 16:15,EST,34.5,P
USGS,1105585,11/27/2018 16:30,EST,34.3,P
USGS,1105585,11/27/2018 16:45,EST,34.3,P
USGS,1105585,11/27/2018 17:00,EST,34.2,P
USGS,1105585,11/27/2018 17:15,EST,33.5,P
USGS,1105585,11/27/2018 17:30,EST,34,P
USGS,1105585,11/27/2018 17:45,EST,34.6,P
USGS,1105585,11/27/2018 18:00,EST,33.7,P
USGS,1105585,11/27/2018 18:15,EST,33.2,P
USGS,1105585,11/27/2018 18:30,EST,33.5,P
USGS,1105585,11/27/2018 18:45,EST,33.7,P
USGS,1105585,11/27/2018 19:00,EST,32.9,P
USGS,1105585,11/27/2018 19:15,EST,33,P
USGS,1105585,11/27/2018 19:30,EST,33.8,P
USGS,1105585,11/27/2018 19:45,EST,32.9,P
USGS,1105585,11/27/2018 20:00,EST,32.7,P
USGS,1105585,11/27/2018 20:15,EST,32.9,P
USGS,1105585,11/27/2018 20:30,EST,33.1,P
USGS,1105585,11/27/2018 20:45,EST,32.5,P
USGS,1105585,11/27/2018 21:00,EST,32.3,P
USGS,1105585,11/27/2018 21:15,EST,32.8,P
USGS,1105585,11/27/2018 21:30,EST,32.9,P
USGS,1105585,11/27/2018 21:45,EST,32,P
USGS,1105585,11/27/2018 22:00,EST,32,P
USGS,1105585,11/27/2018 22:15,EST,32,P
USGS,1105585,11/27/2018 22:30,EST,31.7,P
USGS,1105585,11/27/2018 22:45,EST,32,P
USGS,1105585,11/27/2018 23:00,EST,31.8,P
USGS,1105585,11/27/2018 23:15,EST,32.3,P
USGS,1105585,11/27/2018 23:30,EST,32.1,P
USGS,1105585,11/27/2018 23:45,EST,31.5,P
USGS,1105585,11/28/2018 00:00,EST,31.5,P
USGS,1105585,11/28/2018 00:15,EST,32.4,P
USGS,1105585,11/28/2018 00:30,EST,31.9,P
USGS,1105585,11/28/2018 00:45,EST,31.1,P
USGS,1105585,11/28/2018 01:00,EST,31.6,P
USGS,1105585,11/28/2018 01:15,EST,31.2,P
USGS,1105585,11/28/2018 01:30,EST,31.1,P
USGS,1105585,11/28/2018 01:45,EST,31,P
USGS,1105585,11/28/2018 02:00,EST,30.5,P
USGS,1105585,11/28/2018 02:15,EST,30.2,P
USGS,1105585,11/28/2018 02:30,EST,31.3,P
USGS,1105585,11/28/2018 02:45,EST,31.3,P
USGS,1105585,11/28/2018 03:00,EST,30.5,P
USGS,1105585,11/28/2018 03:15,EST,30.2,P
USGS,1105585,11/28/2018 03:30,EST,31,P
USGS,1105585,11/28/2018 03:45,EST,30.2,P
USGS,1105585,11/28/2018 04:00,EST,29.9,P
USGS,1105585,11/28/2018 04:15,EST,29.9,P
USGS,1105585,11/28/2018 04:30,EST,30.1,P
USGS,1105585,11/28/2018 04:45,EST,30.4,P
USGS,1105585,11/28/2018 05:00,EST,29.9,P
USGS,1105585,11/28/2018 05:15,EST,29.6,P
USGS,1105585,11/28/2018 05:30,EST,29.3,P
USGS,1105585,11/28/2018 05:45,EST,30.2,P
USGS,1105585,11/28/2018 06:00,EST,29.8,P
USGS,1105585,11/28/2018 06:15,EST,29.5,P
USGS,1105585,11/28/2018 06:30,EST,29.3,P
USGS,1105585,11/28/2018 06:45,EST,29,P
USGS,1105585,11/28/2018 07:00,EST,29.9,P
USGS,1105585,11/28/2018 07:15,EST,29.3,P
USGS,1105585,11/28/2018 07:30,EST,29.1,P
USGS,1105585,11/28/2018 07:45,EST,29,P
USGS,1105585,11/28/2018 08:00,EST,30.3,P
USGS,1105585,11/28/2018 08:15,EST,29.1,P
USGS,1105585,11/28/2018 08:30,EST,28.8,P
USGS,1105585,11/28/2018 08:45,EST,28.6,P
USGS,1105585,11/28/2018 09:00,EST,29,P
USGS,1105585,11/28/2018 09:15,EST,28.9,P
USGS,1105585,11/28/2018 09:30,EST,28.5,P
USGS,1105585,11/28/2018 09:45,EST,28.5,P
USGS,1105585,11/28/2018 10:00,EST,28.4,P
USGS,1105585,11/28/2018 10:15,EST,28.9,P
USGS,1105585,11/28/2018 10:30,EST,28.6,P
USGS,1105585,11/28/2018 10:45,EST,28.4,P
USGS,1105585,11/28/2018 11:00,EST,28,P
USGS,1105585,11/28/2018 11:15,EST,29.1,P
USGS,1105585,11/28/2018 11:30,EST,28.6,P
USGS,1105585,11/28/2018 11:45,EST,27.9,P
USGS,1105585,11/28/2018 12:00,EST,28,P
USGS,1105585,11/28/2018 12:15,EST,28.1,P
USGS,1105585,11/28/2018 12:30,EST,28.8,P
USGS,1105585,11/28/2018 12:45,EST,28.3,P
USGS,1105585,11/28/2018 13:00,EST,27.7,P
USGS,1105585,11/28/2018 13:15,EST,27.8,P
USGS,1105585,11/28/2018 13:30,EST,28.4,P
USGS,1105585,11/28/2018 13:45,EST,28,P
USGS,1105585,11/28/2018 14:00,EST,27.5,P
USGS,1105585,11/28/2018 14:15,EST,27.7,P
USGS,1105585,11/28/2018 14:30,EST,28.4,P
USGS,1105585,11/28/2018 14:45,EST,29.7,P
USGS,1105585,11/28/2018 15:00,EST,31.7,P
USGS,1105585,11/28/2018 15:15,EST,30.4,P
USGS,1105585,11/28/2018 15:30,EST,30.8,P
USGS,1105585,11/28/2018 15:45,EST,29.3,P
USGS,1105585,11/28/2018 16:00,EST,28,P
USGS,1105585,11/28/2018 16:15,EST,27.2,P
USGS,1105585,11/28/2018 16:30,EST,27.2,P
USGS,1105585,11/28/2018 16:45,EST,28.1,P
USGS,1105585,11/28/2018 17:00,EST,27.7,P
USGS,1105585,11/28/2018 17:15,EST,27.2,P
USGS,1105585,11/28/2018 17:30,EST,27.1,P
USGS,1105585,11/28/2018 17:45,EST,26.9,P
USGS,1105585,11/28/2018 18:00,EST,27.5,P
USGS,1105585,11/28/2018 18:15,EST,26.7,P
USGS,1105585,11/28/2018 18:30,EST,26.7,P
USGS,1105585,11/28/2018 18:45,EST,27,P
USGS,1105585,11/28/2018 19:00,EST,28,P
USGS,1105585,11/28/2018 19:15,EST,26.8,P
USGS,1105585,11/28/2018 19:30,EST,27,P
USGS,1105585,11/28/2018 19:45,EST,26.7,P
USGS,1105585,11/28/2018 20:00,EST,26.6,P
USGS,1105585,11/28/2018 20:15,EST,27.2,P
USGS,1105585,11/28/2018 20:30,EST,26.4,P
USGS,1105585,11/28/2018 20:45,EST,26.2,P
USGS,1105585,11/28/2018 21:00,EST,26.2,P
USGS,1105585,11/28/2018 21:15,EST,27.2,P
USGS,1105585,11/28/2018 21:30,EST,26.9,P
USGS,1105585,11/28/2018 21:45,EST,26.5,P
USGS,1105585,11/28/2018 22:00,EST,26.4,P
USGS,1105585,11/28/2018 22:15,EST,26.4,P
USGS,1105585,11/28/2018 22:30,EST,27.1,P
USGS,1105585,11/28/2018 22:45,EST,26.9,P
USGS,1105585,11/28/2018 23:00,EST,26,P
USGS,1105585,11/28/2018 23:15,EST,26.4,P
USGS,1105585,11/28/2018 23:30,EST,26.3,P
USGS,1105585,11/28/2018 23:45,EST,27,P
USGS,1105585,11/29/2018 00:00,EST,26.2,P
USGS,1105585,11/29/2018 00:15,EST,25.9,P
USGS,1105585,11/29/2018 00:30,EST,26.4,P
USGS,1105585,11/29/2018 00:45,EST,26.2,P
USGS,1105585,11/29/2018 01:00,EST,26.1,P
USGS,1105585,11/29/2018 01:15,EST,26,P
USGS,1105585,11/29/2018 01:30,EST,25.7,P
USGS,1105585,11/29/2018 01:45,EST,25.9,P
USGS,1105585,11/29/2018 02:00,EST,26.2,P
USGS,1105585,11/29/2018 02:15,EST,25.8,P
USGS,1105585,11/29/2018 02:30,EST,26.1,P
USGS,1105585,11/29/2018 02:45,EST,25.7,P
USGS,1105585,11/29/2018 03:00,EST,25.9,P
USGS,1105585,11/29/2018 03:15,EST,26.2,P
USGS,1105585,11/29/2018 03:30,EST,25.8,P
USGS,1105585,11/29/2018 03:45,EST,25.4,P
USGS,1105585,11/29/2018 04:00,EST,25.5,P
USGS,1105585,11/29/2018 04:15,EST,25.5,P
USGS,1105585,11/29/2018 04:30,EST,26,P
USGS,1105585,11/29/2018 04:45,EST,25.3,P
USGS,1105585,11/29/2018 05:00,EST,25.4,P
USGS,1105585,11/29/2018 05:15,EST,24.9,P
USGS,1105585,11/29/2018 05:30,EST,26,P
USGS,1105585,11/29/2018 05:45,EST,25.4,P
USGS,1105585,11/29/2018 06:00,EST,25.3,P
USGS,1105585,11/29/2018 06:15,EST,25.1,P
USGS,1105585,11/29/2018 06:30,EST,25.4,P
USGS,1105585,11/29/2018 06:45,EST,25.7,P
USGS,1105585,11/29/2018 07:00,EST,25.4,P
USGS,1105585,11/29/2018 07:15,EST,25,P
USGS,1105585,11/29/2018 07:30,EST,24.7,P
USGS,1105585,11/29/2018 07:45,EST,24.7,P
USGS,1105585,11/29/2018 08:00,EST,25.4,P
USGS,1105585,11/29/2018 08:15,EST,25.3,P
USGS,1105585,11/29/2018 08:30,EST,25,P
USGS,1105585,11/29/2018 08:45,EST,24.7,P
USGS,1105585,11/29/2018 09:00,EST,24.9,P
USGS,1105585,11/29/2018 09:15,EST,25.3,P
USGS,1105585,11/29/2018 09:30,EST,24.8,P
USGS,1105585,11/29/2018 09:45,EST,24.7,P
USGS,1105585,11/29/2018 10:00,EST,24.8,P
USGS,1105585,11/29/2018 10:15,EST,25.7,P
USGS,1105585,11/29/2018 10:30,EST,25.2,P
USGS,1105585,11/29/2018 10:45,EST,24.8,P
USGS,1105585,11/29/2018 11:00,EST,24.6,P
USGS,1105585,11/29/2018 11:15,EST,24.4,P
USGS,1105585,11/29/2018 11:30,EST,25.1,P
USGS,1105585,11/29/2018 11:45,EST,24.4,P
USGS,1105585,11/29/2018 12:00,EST,24.4,P
USGS,1105585,11/29/2018 12:15,EST,24.2,P
USGS,1105585,11/29/2018 12:30,EST,25.2,P
USGS,1105585,11/29/2018 12:45,EST,24.4,P
